"Var1","Var2","yes","no","total.votes","approval","current","yes12","yes16","yes20"
7800,1700,7800,1700,9500,82.1052631578947,"Quorum met","Quorum met","Quorum met","Quorum not met"
7900,1700,7900,1700,9600,82.2916666666667,"Quorum met","Quorum met","Quorum met","Quorum not met"
8000,1700,8000,1700,9700,82.4742268041237,"Quorum met","Quorum met","Quorum met","Quorum not met"
8100,1700,8100,1700,9800,82.6530612244898,"Quorum met","Quorum met","Quorum met","Quorum not met"
8200,1700,8200,1700,9900,82.8282828282828,"Quorum met","Quorum met","Quorum met","Quorum met"
8300,1700,8300,1700,10000,83,"Quorum met","Quorum met","Quorum met","Quorum met"
8400,1700,8400,1700,10100,83.1683168316832,"Quorum met","Quorum met","Quorum met","Quorum met"
8500,1700,8500,1700,10200,83.3333333333333,"Quorum met","Quorum met","Quorum met","Quorum met"
8600,1700,8600,1700,10300,83.495145631068,"Quorum met","Quorum met","Quorum met","Quorum met"
8700,1700,8700,1700,10400,83.6538461538462,"Quorum met","Quorum met","Quorum met","Quorum met"
8800,1700,8800,1700,10500,83.8095238095238,"Quorum met","Quorum met","Quorum met","Quorum met"
8900,1700,8900,1700,10600,83.9622641509434,"Quorum met","Quorum met","Quorum met","Quorum met"
9000,1700,9000,1700,10700,84.1121495327103,"Quorum met","Quorum met","Quorum met","Quorum met"
9100,1700,9100,1700,10800,84.2592592592593,"Quorum met","Quorum met","Quorum met","Quorum met"
9200,1700,9200,1700,10900,84.4036697247707,"Quorum met","Quorum met","Quorum met","Quorum met"
9300,1700,9300,1700,11000,84.5454545454545,"Quorum met","Quorum met","Quorum met","Quorum met"
9400,1700,9400,1700,11100,84.6846846846847,"Quorum met","Quorum met","Quorum met","Quorum met"
9500,1700,9500,1700,11200,84.8214285714286,"Quorum met","Quorum met","Quorum met","Quorum met"
9600,1700,9600,1700,11300,84.9557522123894,"Quorum met","Quorum met","Quorum met","Quorum met"
9700,1700,9700,1700,11400,85.0877192982456,"Quorum met","Quorum met","Quorum met","Quorum met"
9800,1700,9800,1700,11500,85.2173913043478,"Quorum met","Quorum met","Quorum met","Quorum met"
9900,1700,9900,1700,11600,85.3448275862069,"Quorum met","Quorum met","Quorum met","Quorum met"
10000,1700,10000,1700,11700,85.4700854700855,"Quorum met","Quorum met","Quorum met","Quorum met"
4000,1800,4000,1800,5800,68.9655172413793,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4100,1800,4100,1800,5900,69.4915254237288,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4200,1800,4200,1800,6000,70,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4300,1800,4300,1800,6100,70.4918032786885,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4400,1800,4400,1800,6200,70.9677419354839,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4500,1800,4500,1800,6300,71.4285714285714,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4600,1800,4600,1800,6400,71.875,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4700,1800,4700,1800,6500,72.3076923076923,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4800,1800,4800,1800,6600,72.7272727272727,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4900,1800,4900,1800,6700,73.134328358209,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
5000,1800,5000,1800,6800,73.5294117647059,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5100,1800,5100,1800,6900,73.9130434782609,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5200,1800,5200,1800,7000,74.2857142857143,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5300,1800,5300,1800,7100,74.6478873239437,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5400,1800,5400,1800,7200,75,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5500,1800,5500,1800,7300,75.3424657534247,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5600,1800,5600,1800,7400,75.6756756756757,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5700,1800,5700,1800,7500,76,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5800,1800,5800,1800,7600,76.3157894736842,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5900,1800,5900,1800,7700,76.6233766233766,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
6000,1800,6000,1800,7800,76.9230769230769,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
6100,1800,6100,1800,7900,77.2151898734177,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
6200,1800,6200,1800,8000,77.5,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
6300,1800,6300,1800,8100,77.7777777777778,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
6400,1800,6400,1800,8200,78.0487804878049,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6500,1800,6500,1800,8300,78.3132530120482,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6600,1800,6600,1800,8400,78.5714285714286,"Quorum met","Quorum met","Quorum met","Quorum not met"
6700,1800,6700,1800,8500,78.8235294117647,"Quorum met","Quorum met","Quorum met","Quorum not met"
6800,1800,6800,1800,8600,79.0697674418605,"Quorum met","Quorum met","Quorum met","Quorum not met"
6900,1800,6900,1800,8700,79.3103448275862,"Quorum met","Quorum met","Quorum met","Quorum not met"
7000,1800,7000,1800,8800,79.5454545454545,"Quorum met","Quorum met","Quorum met","Quorum not met"
7100,1800,7100,1800,8900,79.7752808988764,"Quorum met","Quorum met","Quorum met","Quorum not met"
7200,1800,7200,1800,9000,80,"Quorum met","Quorum met","Quorum met","Quorum not met"
7300,1800,7300,1800,9100,80.2197802197802,"Quorum met","Quorum met","Quorum met","Quorum not met"
7400,1800,7400,1800,9200,80.4347826086957,"Quorum met","Quorum met","Quorum met","Quorum not met"
7500,1800,7500,1800,9300,80.6451612903226,"Quorum met","Quorum met","Quorum met","Quorum not met"
7600,1800,7600,1800,9400,80.8510638297872,"Quorum met","Quorum met","Quorum met","Quorum not met"
7700,1800,7700,1800,9500,81.0526315789474,"Quorum met","Quorum met","Quorum met","Quorum not met"
7800,1800,7800,1800,9600,81.25,"Quorum met","Quorum met","Quorum met","Quorum not met"
7900,1800,7900,1800,9700,81.4432989690722,"Quorum met","Quorum met","Quorum met","Quorum not met"
8000,1800,8000,1800,9800,81.6326530612245,"Quorum met","Quorum met","Quorum met","Quorum not met"
8100,1800,8100,1800,9900,81.8181818181818,"Quorum met","Quorum met","Quorum met","Quorum not met"
8200,1800,8200,1800,10000,82,"Quorum met","Quorum met","Quorum met","Quorum met"
8300,1800,8300,1800,10100,82.1782178217822,"Quorum met","Quorum met","Quorum met","Quorum met"
8400,1800,8400,1800,10200,82.3529411764706,"Quorum met","Quorum met","Quorum met","Quorum met"
8500,1800,8500,1800,10300,82.5242718446602,"Quorum met","Quorum met","Quorum met","Quorum met"
8600,1800,8600,1800,10400,82.6923076923077,"Quorum met","Quorum met","Quorum met","Quorum met"
8700,1800,8700,1800,10500,82.8571428571429,"Quorum met","Quorum met","Quorum met","Quorum met"
8800,1800,8800,1800,10600,83.0188679245283,"Quorum met","Quorum met","Quorum met","Quorum met"
8900,1800,8900,1800,10700,83.1775700934579,"Quorum met","Quorum met","Quorum met","Quorum met"
9000,1800,9000,1800,10800,83.3333333333333,"Quorum met","Quorum met","Quorum met","Quorum met"
9100,1800,9100,1800,10900,83.4862385321101,"Quorum met","Quorum met","Quorum met","Quorum met"
9200,1800,9200,1800,11000,83.6363636363636,"Quorum met","Quorum met","Quorum met","Quorum met"
9300,1800,9300,1800,11100,83.7837837837838,"Quorum met","Quorum met","Quorum met","Quorum met"
9400,1800,9400,1800,11200,83.9285714285714,"Quorum met","Quorum met","Quorum met","Quorum met"
9500,1800,9500,1800,11300,84.070796460177,"Quorum met","Quorum met","Quorum met","Quorum met"
9600,1800,9600,1800,11400,84.2105263157895,"Quorum met","Quorum met","Quorum met","Quorum met"
9700,1800,9700,1800,11500,84.3478260869565,"Quorum met","Quorum met","Quorum met","Quorum met"
9800,1800,9800,1800,11600,84.4827586206897,"Quorum met","Quorum met","Quorum met","Quorum met"
9900,1800,9900,1800,11700,84.6153846153846,"Quorum met","Quorum met","Quorum met","Quorum met"
10000,1800,10000,1800,11800,84.7457627118644,"Quorum met","Quorum met","Quorum met","Quorum met"
4000,1900,4000,1900,5900,67.7966101694915,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4100,1900,4100,1900,6000,68.3333333333333,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4200,1900,4200,1900,6100,68.8524590163934,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4300,1900,4300,1900,6200,69.3548387096774,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4400,1900,4400,1900,6300,69.8412698412698,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4500,1900,4500,1900,6400,70.3125,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4600,1900,4600,1900,6500,70.7692307692308,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4700,1900,4700,1900,6600,71.2121212121212,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4800,1900,4800,1900,6700,71.6417910447761,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4900,1900,4900,1900,6800,72.0588235294118,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
5000,1900,5000,1900,6900,72.463768115942,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5100,1900,5100,1900,7000,72.8571428571428,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5200,1900,5200,1900,7100,73.2394366197183,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5300,1900,5300,1900,7200,73.6111111111111,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5400,1900,5400,1900,7300,73.972602739726,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5500,1900,5500,1900,7400,74.3243243243243,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5600,1900,5600,1900,7500,74.6666666666667,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5700,1900,5700,1900,7600,75,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5800,1900,5800,1900,7700,75.3246753246753,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5900,1900,5900,1900,7800,75.6410256410256,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
6000,1900,6000,1900,7900,75.9493670886076,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
6100,1900,6100,1900,8000,76.25,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
6200,1900,6200,1900,8100,76.5432098765432,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
6300,1900,6300,1900,8200,76.8292682926829,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6400,1900,6400,1900,8300,77.1084337349398,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6500,1900,6500,1900,8400,77.3809523809524,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6600,1900,6600,1900,8500,77.6470588235294,"Quorum met","Quorum met","Quorum met","Quorum not met"
6700,1900,6700,1900,8600,77.9069767441861,"Quorum met","Quorum met","Quorum met","Quorum not met"
6800,1900,6800,1900,8700,78.1609195402299,"Quorum met","Quorum met","Quorum met","Quorum not met"
6900,1900,6900,1900,8800,78.4090909090909,"Quorum met","Quorum met","Quorum met","Quorum not met"
7000,1900,7000,1900,8900,78.6516853932584,"Quorum met","Quorum met","Quorum met","Quorum not met"
7100,1900,7100,1900,9000,78.8888888888889,"Quorum met","Quorum met","Quorum met","Quorum not met"
7200,1900,7200,1900,9100,79.1208791208791,"Quorum met","Quorum met","Quorum met","Quorum not met"
7300,1900,7300,1900,9200,79.3478260869565,"Quorum met","Quorum met","Quorum met","Quorum not met"
7400,1900,7400,1900,9300,79.5698924731183,"Quorum met","Quorum met","Quorum met","Quorum not met"
7500,1900,7500,1900,9400,79.7872340425532,"Quorum met","Quorum met","Quorum met","Quorum not met"
7600,1900,7600,1900,9500,80,"Quorum met","Quorum met","Quorum met","Quorum not met"
7700,1900,7700,1900,9600,80.2083333333333,"Quorum met","Quorum met","Quorum met","Quorum not met"
7800,1900,7800,1900,9700,80.4123711340206,"Quorum met","Quorum met","Quorum met","Quorum not met"
7900,1900,7900,1900,9800,80.6122448979592,"Quorum met","Quorum met","Quorum met","Quorum not met"
8000,1900,8000,1900,9900,80.8080808080808,"Quorum met","Quorum met","Quorum met","Quorum not met"
8100,1900,8100,1900,10000,81,"Quorum met","Quorum met","Quorum met","Quorum not met"
8200,1900,8200,1900,10100,81.1881188118812,"Quorum met","Quorum met","Quorum met","Quorum met"
8300,1900,8300,1900,10200,81.3725490196078,"Quorum met","Quorum met","Quorum met","Quorum met"
8400,1900,8400,1900,10300,81.5533980582524,"Quorum met","Quorum met","Quorum met","Quorum met"
8500,1900,8500,1900,10400,81.7307692307692,"Quorum met","Quorum met","Quorum met","Quorum met"
8600,1900,8600,1900,10500,81.9047619047619,"Quorum met","Quorum met","Quorum met","Quorum met"
8700,1900,8700,1900,10600,82.0754716981132,"Quorum met","Quorum met","Quorum met","Quorum met"
8800,1900,8800,1900,10700,82.2429906542056,"Quorum met","Quorum met","Quorum met","Quorum met"
8900,1900,8900,1900,10800,82.4074074074074,"Quorum met","Quorum met","Quorum met","Quorum met"
9000,1900,9000,1900,10900,82.5688073394495,"Quorum met","Quorum met","Quorum met","Quorum met"
9100,1900,9100,1900,11000,82.7272727272727,"Quorum met","Quorum met","Quorum met","Quorum met"
9200,1900,9200,1900,11100,82.8828828828829,"Quorum met","Quorum met","Quorum met","Quorum met"
9300,1900,9300,1900,11200,83.0357142857143,"Quorum met","Quorum met","Quorum met","Quorum met"
9400,1900,9400,1900,11300,83.1858407079646,"Quorum met","Quorum met","Quorum met","Quorum met"
9500,1900,9500,1900,11400,83.3333333333333,"Quorum met","Quorum met","Quorum met","Quorum met"
9600,1900,9600,1900,11500,83.4782608695652,"Quorum met","Quorum met","Quorum met","Quorum met"
9700,1900,9700,1900,11600,83.6206896551724,"Quorum met","Quorum met","Quorum met","Quorum met"
9800,1900,9800,1900,11700,83.7606837606838,"Quorum met","Quorum met","Quorum met","Quorum met"
9900,1900,9900,1900,11800,83.8983050847458,"Quorum met","Quorum met","Quorum met","Quorum met"
10000,1900,10000,1900,11900,84.0336134453782,"Quorum met","Quorum met","Quorum met","Quorum met"
4000,2000,4000,2000,6000,66.6666666666667,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4100,2000,4100,2000,6100,67.2131147540984,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4200,2000,4200,2000,6200,67.741935483871,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4300,2000,4300,2000,6300,68.2539682539683,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4400,2000,4400,2000,6400,68.75,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4500,2000,4500,2000,6500,69.2307692307692,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4600,2000,4600,2000,6600,69.6969696969697,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4700,2000,4700,2000,6700,70.1492537313433,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4800,2000,4800,2000,6800,70.5882352941177,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
4900,2000,4900,2000,6900,71.0144927536232,"Quorum not met","Quorum not met","Quorum not met","Quorum not met"
5000,2000,5000,2000,7000,71.4285714285714,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5100,2000,5100,2000,7100,71.830985915493,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5200,2000,5200,2000,7200,72.2222222222222,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5300,2000,5300,2000,7300,72.6027397260274,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5400,2000,5400,2000,7400,72.972972972973,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5500,2000,5500,2000,7500,73.3333333333333,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5600,2000,5600,2000,7600,73.6842105263158,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5700,2000,5700,2000,7700,74.025974025974,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5800,2000,5800,2000,7800,74.3589743589744,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
5900,2000,5900,2000,7900,74.6835443037975,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
6000,2000,6000,2000,8000,75,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
6100,2000,6100,2000,8100,75.3086419753086,"Quorum not met","Quorum met","Quorum not met","Quorum not met"
6200,2000,6200,2000,8200,75.609756097561,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6300,2000,6300,2000,8300,75.9036144578313,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6400,2000,6400,2000,8400,76.1904761904762,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6500,2000,6500,2000,8500,76.4705882352941,"Quorum met","Quorum met","Quorum not met","Quorum not met"
6600,2000,6600,2000,8600,76.7441860465116,"Quorum met","Quorum met","Quorum met","Quorum not met"
6700,2000,6700,2000,8700,77.0114942528736,"Quorum met","Quorum met","Quorum met","Quorum not met"
